"Transcript.ID" "Gene.name" "Poly.A..tags" "Mean.TL" "Median.TL" "X10th..ile..TL" "X25th..ile..TL" "X75th..ile..TL" "X90th..ile..TL" "mRNA.RPKM" "RPF.RPKM" "log2.TE."
"2550" "YGR036C" "YGR036C" 2 30.3 30.3 NA NA NA NA 25.12 23.87 -0.0736378978099
"2551" "YNL225C" "YNL225C" 0 NA NA NA NA NA NA 24.65 15.17 -0.700366561018
"2552" "YGR121C" "YGR121C" 18 39 36.2 15.8 20.8 52.7 62.2 12.63 5.31 -1.25007087298
"2553" "YLR084C" "YLR084C" 0 NA NA NA NA NA NA 57.81 26.51 -1.12478240215
"2554" "YGL222C" "YGL222C" 54 44.4 44.9 11.7 31.5 59.4 67.6 34.07 51.83 0.605285446288
"2555" "YNR059W" "YNR059W" 0 NA NA NA NA NA NA 12.51 2.48 -2.33466976378
"2556" "YDR180W" "YDR180W" 35 19.3 14.2 6.5 8.6 30.9 38.7 26.43 9.77 -1.43574595767
"2557" "YOR052C" "YOR052C" 134 35.6 33.2 14.5 20.5 49.4 63.3 105.41 221.78 1.07311753134
"2558" "YHR099W" "YHR099W" 0 NA NA NA NA NA NA 96.61 27.09 -1.8344121351
"2559" "YLR243W" "YLR243W" 117 28.6 22.9 11.7 15.2 38 55.2 39.36 47.87 0.282391585381
"2560" "YAL001C" "YAL001C" 51 21.4 16.5 4.3 7.6 31.8 46 34.51 17.96 -0.942227123694
"2561" "YLR196W" "YLR196W" 1 -5.3 -5.3 NA NA NA NA 113.44 144.25 0.346641881181
"2562" "YAL054C" "YAL054C" 0 NA NA NA NA NA NA 12.52 0.96 -3.70505634621
"2563" "YPL168W" "YPL168W" 1 2.7 2.7 NA NA NA NA 17.47 7.69 -1.18382410495
"2564" "YMR135C" "YMR135C" 37 49 47.4 24.3 34.6 66.5 70.1 22.55 13.29 -0.762786328867
"2565" "YCR009C" "YCR009C" 310 33.6 31.8 12.2 22.2 44.1 56.7 168.93 196.79 0.220231354416
"2566" "YHR155W" "YHR155W" 1 -3 -3 NA NA NA NA 36.53 9 -2.02108484714
"2567" "YOR045W" "YOR045W" 664 23.7 19.7 8.5 12.9 31.7 45.4 176.64 311.16 0.816844534796
"2568" "YDR476C" "YDR476C" 216 27.5 25.2 7.7 14.6 37.3 48.2 72.53 72.79 0.00516241550886
"2569" "YDL046W" "YDL046W" 546 27.9 24.9 10.2 15.3 37.7 50.7 175.69 258.8 0.558805539592
"2570" "YJR112W" "YJR112W" 57 34.1 30.2 10.4 15.6 51.5 62.4 33.44 27.17 -0.299560281859
"2571" "YDL231C" "YDL231C" 45 42.8 38.4 17.7 29.3 54 78.2 27.49 1.02 -4.75226584954
"2572" "YBR252W" "YBR252W" 716 33.9 30.9 12.7 19.3 46.1 59.4 164.66 238.36 0.533652021364
"2573" "YBR225W" "YBR225W" 0 NA NA NA NA NA NA 17.7 8.63 -1.03631689579
"2574" "YPL012W" "YPL012W" 187 23.9 19.1 5.5 10.4 35.8 49.8 121.69 81.52 -0.577984661368
"2575" "YIL110W" "YIL110W" 118 27.4 23.5 11.3 14.6 35.6 55.1 59.22 49.12 -0.269773929807
"2576" "YMR086W" "YMR086W" 108 27.7 26.2 7 13.7 39.3 49.7 44.27 34.09 -0.376980773958
"2577" "YPL183W-A" "YPL183W-A" 150 31.9 32.3 7.6 17.5 43.1 57.8 74.88 144.73 0.950711658306
"2578" "YIL158W" "YIL158W" 138 28 24 4.9 9.8 42 58.4 74.23 37.91 -0.969423912333
"2579" "YIL147C" "YIL147C" 153 26 23.8 7.2 13 37 48.3 51.69 11.57 -2.15949633784
"2580" "YJR083C" "YJR083C" 55 34.1 35.1 7.6 17.6 46.2 58.1 16.35 20.19 0.304350274946
"2581" "YOL159C" "YOL159C" 18 32.1 32.1 18.5 21.5 38.3 52.3 30.58 26.89 -0.185518651488
"2582" "YBR169C" "YBR169C" 0 NA NA NA NA NA NA 47.29 40.04 -0.240093167622
"2583" "YNL135C" "YNL135C" 3496 24.6 22.2 8.1 13.7 32.8 44.3 1035.18 1892.81 0.870647951391
"2584" "YAL030W" "YAL030W" 278 24.2 19.5 7.3 11.4 32 47.6 117.87 130.05 0.141869825651
"2585" "YBR263W" "YBR263W" 416 37.7 37.7 16.7 23.7 46.9 63.2 325.91 322.05 -0.0171889275077
"2586" "YOL086C" "YOL086C" 36273 20.6 18.4 6 10.8 28 38.1 9777.13 14579.53 0.57646127169
"2587" "YBL001C" "YBL001C" 768 20.2 17.6 6.3 10.6 26.8 37.4 267.35 394.52 0.561368762081
"2588" "YBR185C" "YBR185C" 38 25.6 22.1 7.8 11.6 32.8 47.9 36.56 42.69 0.22363209219
"2589" "YDR019C" "YDR019C" 469 33.2 32.1 8.4 16 47.4 57.4 156.21 155.86 -0.00323609110794
"2590" "YOR232W" "YOR232W" 548 25.8 22.8 8 12.9 35 48.7 297.44 403.78 0.440970777609
"2591" "YJL085W" "YJL085W" 46 31.5 30.9 12.2 18.2 39.5 54.7 28.08 19.83 -0.501858258076
"2592" "YJR133W" "YJR133W" 0 NA NA NA NA NA NA 76.52 87.89 0.199862153219
"2593" "YDR224C" "YDR224C" 2750 27.3 23.9 7.5 13.2 38.6 52.3 891.62 1862.54 1.06277052601
"2594" "YLR438W" "YLR438W" 682 27.2 24.7 7.8 13.6 39.1 50.1 242.31 361.12 0.575624378396
"2595" "YEL055C" "YEL055C" 235 26.9 23.2 6.7 12.7 38.6 53.5 116.75 77.19 -0.596936687029
"2596" "YER119C" "YER119C" 129 30.4 27.3 9.3 16 43.3 53.9 39.14 32.93 -0.249241244031
"2597" "YGR058W" "YGR058W" 22 35.2 38.2 9.4 15.5 50.8 66.9 17.43 22.46 0.365785358275
"2598" "YDR381C-A" "YDR381C-A" 0 NA NA NA NA NA NA 35.89 38.57 0.103897222813
"2599" "YGL129C" "YGL129C" 0 NA NA NA NA NA NA 42.81 33.73 -0.343915517179
"2600" "YMR196W" "YMR196W" 40 29 26.3 6.3 8.5 39.7 66.5 27.97 17.18 -0.703150217338
"2601" "YBR053C" "YBR053C" 115 32.9 28.9 8.3 17.7 45.3 63.2 53.26 84.4 0.664190570384
"2602" "YML013W" "YML013W" 0 NA NA NA NA NA NA 38.61 33.57 -0.201802017244
"2603" "YPL077C" "YPL077C" 20 27.9 24.8 8.5 12 38.7 51 NA NA NA
"2604" "YLL058W" "YLL058W" 82 28.5 28.5 7.3 17.9 37.9 51.6 29.85 27.64 -0.110973315764
"2605" "YDL192W" "YDL192W" 1134 19.9 16.5 5.6 10.3 27.3 37.4 1009.99 1030.89 0.029549390911
"2606" "YKL068W-A" "YKL068W-A" 100 40.4 39.1 10.1 21.4 61 71.7 84.19 126.98 0.592880496262
"2607" "YJL181W" "YJL181W" 38 23.7 16.3 3.4 10.6 27.3 56.9 18.77 7.13 -1.39645466839
"2608" "YPL274W" "YPL274W" 0 NA NA NA NA NA NA 86.39 69.72 -0.309291754669
"2609" "YOR210W" "YOR210W" 755 30.2 28.8 5.9 17.8 43.4 53.4 358.04 543.14 0.601203342197
"2610" "YJL133C-A" "YJL133C-A" 401 31.6 29.8 9 16.7 44.3 56.5 62.05 203.18 1.71125528211
"2611" "YHR129C" "YHR129C" 44 33.9 25.6 13.4 20.7 46.1 64.7 25.06 9.53 -1.39483829541
"2612" "YBL034C" "YBL034C" 0 NA NA NA NA NA NA 26.5 12.28 -1.10968179897
"2613" "YMR252C" "YMR252C" 79 35.8 39.6 0.8 20.3 52.6 59.9 29.06 12.54 -1.21249735483
"2614" "YIL157C" "YIL157C" 186 31.4 29 7.5 15 44.4 60.8 62.37 83.17 0.415210973101
"2615" "YOL008W" "YOL008W" 0 NA NA NA NA NA NA 30.98 32.21 0.0561715165932
"2616" "YER077C" "YER077C" 0 NA NA NA NA NA NA 18.64 11.42 -0.706839209291
"2617" "YNL224C" "YNL224C" 11 17.9 13.6 7.7 11.7 19.4 38.8 32.27 29.25 -0.141756953129
"2618" "YGL246C" "YGL246C" 102 37.7 38 10 17.1 55.1 66 44.59 35.93 -0.311531264312
"2619" "YCR054C" "YCR054C" 41 33.6 34 8.3 14.2 49.1 58.5 24.88 21.24 -0.228202719326
"2620" "YDR045C" "YDR045C" 255 29.9 28.2 10.2 18.5 40 54.8 63.79 109.4 0.778210554501
"2621" "YPL232W" "YPL232W" 294 33 31.7 11.6 17.3 46.2 58.4 121.21 134.97 0.155130044606
"2622" "YKR083C" "YKR083C" 0 NA NA NA NA NA NA 39.71 45.09 0.183305149113
"2623" "YMR136W" "YMR136W" 61 43 40 16.9 29.7 56.2 68.9 14.38 15.39 0.0979295558889
"2624" "YEL017W" "YEL017W" 131 36.7 33.6 13 19.6 51.6 66.1 54.91 56.47 0.040415720037
"2625" "YOL133W" "YOL133W" 193 33 31 13.6 21 43.9 56.8 105.23 148.27 0.494680660751
"2626" "YDL003W" "YDL003W" 127 22.6 17.4 5.3 8.2 34.6 47.7 49.98 53.95 0.110272058289
"2627" "YMR250W" "YMR250W" 64 33.1 33.2 8.3 15.1 45 60.1 38.22 30.86 -0.308589716407
"2628" "YNR016C" "YNR016C" 1275 22.9 20 6.5 11.4 30.7 43.8 606.61 395.33 -0.617711841445
"2629" "YJR123W" "YJR123W" 949 19.5 17.5 3.1 8.8 28.3 38 5960.38 8802.35 0.562484425803
"2630" "YPR114W" "YPR114W" 132 28.3 23.4 9.4 13.8 38.6 56.9 112.6 69.05 -0.705493507822
"2631" "YDL078C" "YDL078C" 427 28.7 26.4 9.6 15.5 39.7 51.9 147.89 205.41 0.473981914428
"2632" "YGR003W" "YGR003W" 56 24.2 19.5 8.8 11.6 29.9 49.3 27.14 14.22 -0.932499255799
"2633" "YDR517W" "YDR517W" 215 35 32.1 13.1 20.6 49.4 59.4 96.49 76.84 -0.328521913554
"2634" "YGL043W" "YGL043W" 299 30.6 28.5 8.9 19.1 43 53.4 109.2 164.62 0.592166765942
"2635" "YOR256C" "YOR256C" 0 NA NA NA NA NA NA 38.78 17.08 -1.18300482849
"2636" "YPR011C" "YPR011C" 58 39.2 37.3 11.7 21.5 54.7 70.4 31.78 15.01 -1.08219514773
"2637" "YLL061W" "YLL061W" 100 31.9 29.3 9.2 17.7 45 57.7 48.32 30.93 -0.643613621236
"2638" "YDR110W" "YDR110W" 53 31.1 33.9 6.9 14 46.5 54.6 31.65 20.23 -0.645709179757
"2639" "YLR061W" "YLR061W" 9552 20.3 18 6.1 10.6 27.3 37.7 4176.08 7691.9 0.881190657291
"2640" "YKL214C" "YKL214C" 0 NA NA NA NA NA NA 65.69 83.99 0.35454380271
"2641" "YOL088C" "YOL088C" 113 30.4 25.7 10.7 17 41.3 57 79.46 76.69 -0.0511903237939
"2642" "YDR419W" "YDR419W" 0 NA NA NA NA NA NA 18.57 10.1 -0.878618522296
"2643" "YOR361C" "YOR361C" 0 NA NA NA NA NA NA 275.81 331.46 0.265160013616
"2644" "YOR221C" "YOR221C" 89 35.5 32.2 8.7 19.4 50.1 64.9 42.31 32.23 -0.392594497297
"2645" "YOR185C" "YOR185C" 176 36.2 36.7 14.7 25.1 47.7 56.8 67.53 88.74 0.394055995645
"2646" "YGL113W" "YGL113W" 63 33.1 29.2 11.4 15.1 48.3 59.6 19.9 4.53 -2.13518547538
"2647" "YKR095W" "YKR095W" 196 28.1 26.6 8.1 14.9 38.8 49 82.7 34.34 -1.26799729006
"2648" "YOR258W" "YOR258W" 9 20.8 15.5 NA NA NA NA NA NA NA
"2649" "YPL214C" "YPL214C" 46 33.2 30.2 13.2 20.2 40.6 55.7 22.43 9.16 -1.29201011699
"2650" "YGR029W" "YGR029W" 160 27.2 24.3 7.7 14.7 37.8 50.7 61.86 53.71 -0.203816111934
"2651" "YDL199C" "YDL199C" 0 NA NA NA NA NA NA 7.35 3.78 -0.959358015503
"2652" "YOR334W" "YOR334W" 16 14.4 10 2.9 6.1 17.9 33.5 14.14 3.51 -2.0102391845
"2653" "YOL064C" "YOL064C" 137 31.3 29 13.4 17.9 41.4 56.3 78.47 99.3 0.339652517553
"2654" "YFL034C-A" "YFL034C-A" 513 34.9 29 9 17.8 50.1 68.7 361.65 599.45 0.729045272102
"2655" "YBL023C" "YBL023C" 0 NA NA NA NA NA NA 41.19 37.65 -0.129644261309
"2656" "YNL074C" "YNL074C" 8 25.9 21.8 NA NA NA NA 45.93 53 0.206555576117
"2657" "YML067C" "YML067C" 256 25.2 20.6 9.2 14.4 32.3 48.1 111.51 105.9 -0.0744705047032
"2658" "YOR274W" "YOR274W" 69 30.1 27.5 9.2 16.7 41.3 55.2 23.48 22.73 -0.0468347242922
"2659" "YNL326C" "YNL326C" 58 30 28.1 10.1 15.8 41.3 52.3 29.09 14.41 -1.01345296093
"2660" "YCL054W" "YCL054W" 157 19 13.2 5.7 8.4 25.9 40.9 84.42 87.8 0.056636110465
"2661" "YOR329C" "YOR329C" 91 27.1 22.5 10.1 13.5 36.2 54.7 31.59 15.77 -1.00228527696
"2662" "YDR435C" "YDR435C" 28 30.6 26.4 14.5 17.3 40.4 53.5 29.69 22.44 -0.403904417378
"2663" "YER151C" "YER151C" 89 19.8 13 4.2 7.4 29.8 43.8 80.61 61.3 -0.395071748156
"2664" "YOL024W" "YOL024W" 1 16.7 16.7 NA NA NA NA NA NA NA
"2665" "YIL098C" "YIL098C" 0 NA NA NA NA NA NA 36.69 51.63 0.492822693513
"2666" "YLR005W" "YLR005W" 68 26.9 22.7 7.9 15.2 36.7 46 36.98 31.66 -0.224083969267
"2667" "YPR052C" "YPR052C" 807 24.7 20.9 6.6 11.6 36.3 48.3 466.84 559.03 0.259997526482
"2668" "YLL027W" "YLL027W" 4 5.2 6.7 NA NA NA NA 50 59.49 0.250719083401
"2669" "YDR365C" "YDR365C" 212 36.5 32 13.9 20.1 51.6 65.8 117.92 84.95 -0.473122577023
"2670" "YML124C" "YML124C" 321 24.3 22.1 7.2 13.2 32.4 45.5 202.22 162.39 -0.316462896104
"2671" "YJL076W" "YJL076W" 289 23.2 19.7 6.2 9.8 33 46 131.6 58.66 -1.16571051287
"2672" "YNL208W" "YNL208W" 1545 28.5 25.5 10.6 17.1 37 50.2 447.39 799.66 0.837853714442
"2673" "YDR124W" "YDR124W" 4 48.1 42.8 NA NA NA NA NA NA NA
"2674" "YNL069C" "YNL069C" 4700 18.7 15.5 5.6 9.4 25.1 36.1 4441.16 6555.06 0.561672438161
"2675" "YPR025C" "YPR025C" 0 NA NA NA NA NA NA 29.37 25.69 -0.193136375424
"2676" "YNL267W" "YNL267W" 120 31 25.7 7.6 15.8 42.1 65.3 46.52 22.41 -1.05370844796
"2677" "YCL001W" "YCL001W" 285 25.8 22.6 8.8 13.2 35.6 48.1 153.84 192.49 0.323352830873
"2678" "YGL211W" "YGL211W" 113 32.2 30.3 11.4 18.2 40.8 60.3 49.55 27.42 -0.853656486295
"2679" "YKL189W" "YKL189W" 51 30.7 24.8 10.9 16.3 47.8 61.9 18.77 18.59 -0.0139018799114
"2680" "YPR048W" "YPR048W" 65 31.1 29.7 7.7 15 41.6 57.2 38.29 24.32 -0.654824431407
"2681" "YAR007C" "YAR007C" 199 27 25.3 7.9 12.9 37.7 52.2 73.99 98.65 0.414988752171
"2682" "YLR050C" "YLR050C" 126 27.7 24.6 12.3 16.2 36.7 47.7 75.96 73.09 -0.0555658719129
"2683" "YGR010W" "YGR010W" 0 NA NA NA NA NA NA 29.94 20.41 -0.552798039026
"2684" "YML064C" "YML064C" 125 32.7 27.8 9 17 46.8 64.2 27.62 40.78 0.562148455759
"2685" "YKR091W" "YKR091W" 22 34.7 33.1 13.8 22.6 50 54.9 NA NA NA
"2686" "YER055C" "YER055C" 1294 27 24.7 8.3 14.5 36.8 50.1 476.64 393.67 -0.275913253974
"2687" "YOR124C" "YOR124C" 100 19.5 15.7 6.7 10.1 24.9 38.5 72.38 48.38 -0.581180338393
"2688" "YCR016W" "YCR016W" 8 28.9 30.9 NA NA NA NA 56.4 80.22 0.508266803528
"2689" "YLL012W" "YLL012W" 0 NA NA NA NA NA NA 37.75 26.16 -0.529114103602
"2690" "YCL052C" "YCL052C" 33 32.4 31 5.5 12.5 44.5 54.5 38.88 26.21 -0.568910865277
"2691" "YDR067C" "YDR067C" 13 33.4 28.3 17.7 21.4 39.9 52.7 31.49 16.16 -0.962466559384
"2692" "YOR296W" "YOR296W" 67 26.2 22.3 8.3 13.1 37.6 45 23.09 7.01 -1.71978182376
"2693" "YHR167W" "YHR167W" 28 24.8 23.9 4.6 8.2 38 48.6 25.45 28.68 0.172379367739
"2694" "YLR218C" "YLR218C" 0 NA NA NA NA NA NA 26.94 39.69 0.559025711538
"2695" "YLR087C" "YLR087C" 0 NA NA NA NA NA NA 33.14 3.4 -3.28496695108
"2696" "YJL044C" "YJL044C" 128 36 33.8 12.5 20.5 52.1 66.1 49.71 19.73 -1.33314514722
"2697" "YMR154C" "YMR154C" 0 NA NA NA NA NA NA 12.27 4.32 -1.5060320315
"2698" "YDR496C" "YDR496C" 172 30.3 25.4 6.9 14 44.5 56.8 107.6 123.54 0.199300157909
"2699" "YGL186C" "YGL186C" 189 34.4 32.6 11.3 17.4 44.5 62.5 59.11 66.3 0.165606649749
"2700" "YDR234W" "YDR234W" 1 -3.2 -3.2 NA NA NA NA 83.22 61.3 -0.441043214467
"2701" "YGL085W" "YGL085W" 0 NA NA NA NA NA NA 16.46 6.7 -1.29673133508
"2702" "YGL131C" "YGL131C" 5 20.2 12.8 NA NA NA NA 24.07 4.28 -2.49155344007
"2703" "YIR029W" "YIR029W" 2 24.7 24.7 NA NA NA NA NA NA NA
"2704" "YML112W" "YML112W" 91 32.4 26.9 12.6 17 41.8 67.3 22.27 26.86 0.27035774664
"2705" "YEL060C" "YEL060C" 177 29.1 26.6 9.5 15.8 39.9 52.1 89.63 104.32 0.21896217292
"2706" "YKR049C" "YKR049C" 108 30.2 27.8 8.8 16.9 39.7 53.1 53.21 42.81 -0.313749567986
"2707" "YPL028W" "YPL028W" 1335 23.7 20.6 7 12.6 32.7 44.6 510.95 660.85 0.37114072503
"2708" "YML081C-A" "YML081C-A" 731 20 16.6 7.1 10.7 26.9 37.5 263.09 447.61 0.76668585476
"2709" "YPR179C" "YPR179C" 0 NA NA NA NA NA NA 21.09 14.94 -0.497378947004
"2710" "YHR195W" "YHR195W" 0 NA NA NA NA NA NA 32.3 18.36 -0.814968106167
"2711" "YGR267C" "YGR267C" 0 NA NA NA NA NA NA 166.97 158.22 -0.077656935608
"2712" "YDL149W" "YDL149W" 16 26.5 22.9 7.9 12.3 39.4 47.8 9.87 4.68 -1.07654155487
"2713" "YDL125C" "YDL125C" 0 NA NA NA NA NA NA 423.06 669.89 0.663061929317
"2714" "YPR006C" "YPR006C" 0 NA NA NA NA NA NA 16.26 10.09 -0.688401082969
"2715" "YMR114C" "YMR114C" 63 40.6 38.9 17.1 24.6 53.5 71.3 10.91 6.42 -0.765005899201
"2716" "YPL002C" "YPL002C" 24 37.8 37.7 12.1 22.4 51.3 65.7 30.39 19.89 -0.611553398689
"2717" "YGL022W" "YGL022W" 541 26.1 24 9.1 15.1 34.8 46.5 253.54 124.32 -1.0281549646
"2718" "YNL281W" "YNL281W" 0 NA NA NA NA NA NA 356.77 315.1 -0.179184552969
"2719" "YKL017C" "YKL017C" 23 31.2 30.7 6.3 16 46.3 53.3 13.29 8.57 -0.632973995164
"2720" "YMR049C" "YMR049C" 241 25.9 23.5 5.7 13.1 37.3 49.3 111.88 131.12 0.228935600623
"2721" "YDR229W" "YDR229W" 77 25.8 21.6 8 13.7 32.3 56.6 28.66 27.51 -0.0590824699459
"2722" "YJR075W" "YJR075W" 251 29.1 26.4 10.1 16.7 39.2 51.5 145.12 124.11 -0.225626997572
"2723" "YPR124W" "YPR124W" 465 18.8 13.5 3.3 6.8 26.7 44.8 312.25 337.41 0.111801160348
"2724" "YDR460W" "YDR460W" 54 34.7 26.7 11.9 15.8 53.5 69 31.71 30.94 -0.0354646806548
"2725" "YLL029W" "YLL029W" 187 23.6 18.4 5.9 10 33.6 48.8 96.61 61.39 -0.654168858804
"2726" "YDL181W" "YDL181W" 123 37.9 38.4 15.8 26.9 47.9 61.5 NA NA NA
"2727" "YGR285C" "YGR285C" 1827 24.4 22.1 7.6 13.3 33 43.9 768.05 1152.24 0.585169108483
"2728" "YNL232W" "YNL232W" 0 NA NA NA NA NA NA 70.73 79.82 0.174428017546
"2729" "YDR374W-A" "YDR374W-A" 150 35.3 32.3 14.3 20.8 45.5 60.5 56.76 52.66 -0.108167068014
"2730" "YER017C" "YER017C" 0 NA NA NA NA NA NA 66.83 28.01 -1.25455389077
"2731" "YBR022W" "YBR022W" 78 33.1 32.3 11.7 17 43.6 62.6 40.1 57.2 0.512412910323
"2732" "YMR214W" "YMR214W" 260 25.5 21.4 7.4 13 34.3 49.5 89.15 101.69 0.189871111338
"2733" "YBR079C" "YBR079C" 645 21.6 18.1 5.1 9.1 31.8 43.9 297.16 257.98 -0.203980706713
"2734" "YNR066C" "YNR066C" 0 NA NA NA NA NA NA 11.52 2.83 -2.02526675861
"2735" "YER177W" "YER177W" 2195 20.5 17.9 6.2 10.9 27.7 39.2 1122.51 1724.2 0.619198833308
"2736" "YDR500C" "YDR500C" 2 15.4 15.4 NA NA NA NA 2685.07 4615.46 0.781514741412
"2737" "YGL032C" "YGL032C" 0 NA NA NA NA NA NA 119.87 158.35 0.401646228353
"2738" "YMR176W" "YMR176W" 1 43.1 43.1 NA NA NA NA 29.6 5.9 -2.32681031627
"2739" "YCL063W" "YCL063W" 58 34.7 33.7 7.2 15.8 49.4 65.2 33.21 19.99 -0.732339250758
"2740" "YER048C" "YER048C" 184 28.7 25.9 11.1 18.1 36.8 49.3 128.49 202.91 0.659183884027
"2741" "YDL076C" "YDL076C" 0 NA NA NA NA NA NA 40.96 36.58 -0.163160640251
"2742" "YML048W" "YML048W" 0 NA NA NA NA NA NA 219.7 212.48 -0.0482078179637
"2743" "YNL112W" "YNL112W" 364 26.7 22.9 7 14 37.6 51.1 227.51 322.47 0.503234991019
"2744" "YLR027C" "YLR027C" 492 24.6 22.3 7.9 12.8 33.2 46.3 448.21 504.97 0.172022843529
"2745" "YDR107C" "YDR107C" 2 30.2 30.2 NA NA NA NA 28.47 17.72 -0.684063889187
"2746" "YDL132W" "YDL132W" 0 NA NA NA NA NA NA 90.16 59.04 -0.610794794112
"2747" "YBL064C" "YBL064C" 311 26.8 25 10.3 15.7 35.4 46.5 105.48 130.54 0.307522468099
"2748" "YHR104W" "YHR104W" 184 28.7 26.3 11.3 16.1 39.2 51 114.94 159.45 0.472223143304
"2749" "YGR245C" "YGR245C" 164 26.6 22.7 6.8 11.6 35.9 52.3 89.42 70.89 -0.335015415848
"2750" "YOR148C" "YOR148C" 82 34.6 29.7 14 19.2 50.5 66.8 38.47 20.82 -0.885763760997
"2751" "YPL119C" "YPL119C" 0 NA NA NA NA NA NA 6.77 5.27 -0.361352871938
"2752" "YLR047C" "YLR047C" 2 59.7 59.7 NA NA NA NA 24.09 6.36 -1.92133572295
"2753" "YDR497C" "YDR497C" 612 24.4 21.2 7.3 13.5 32.1 46.4 213.58 109.92 -0.958322647627
"2754" "YDL025C" "YDL025C" 51 25.7 22.2 6.3 11.3 34.9 49.2 26.35 13.11 -1.0071352763
"2755" "YGR229C" "YGR229C" 139 25.4 21.1 9.1 14.6 35.5 48.5 118.8 105.23 -0.174988775224
"2756" "YHR192W" "YHR192W" 88 32.9 31.9 13 21 46.5 51.9 50.18 42.72 -0.232200823722
"2757" "YMR222C" "YMR222C" 145 29.3 26.4 8.1 13 43.6 55.9 47.13 69.06 0.551204652838
"2758" "YLR293C" "YLR293C" 2315 24.1 21.4 8.5 14.1 32 43 1317.19 1925.27 0.547597319386
"2759" "YDL147W" "YDL147W" 568 32.2 29.7 13.4 18.8 43.5 54.9 199.48 237.98 0.254596225446
"2760" "YJR053W" "YJR053W" 0 NA NA NA NA NA NA 18.39 11.14 -0.723172247072
"2761" "YBR104W" "YBR104W" 72 29.6 24.8 9.5 16.6 41.5 54.9 40.86 41.58 0.0252005541251
"2762" "YJL171C" "YJL171C" 24 29.4 31 5.5 21.4 39 42.9 125.61 129.93 0.0487832543273
"2763" "YBL091C" "YBL091C" 458 26.6 24.2 8.3 14.3 33.9 48 159.16 179.99 0.17743895046
"2764" "YPL031C" "YPL031C" 233 31.3 28.7 9.7 17 43 57.3 61.61 75.26 0.288718753753
"2765" "YMR237W" "YMR237W" 245 25.6 22.2 9.6 13.8 35.8 47.9 111.9 72.45 -0.627152441419
"2766" "YOR335C" "YOR335C" 974 21.7 18.4 5.4 10.4 30.5 43.5 494.45 474.85 -0.0583527859038
"2767" "YIR002C" "YIR002C" 0 NA NA NA NA NA NA 33.98 10.79 -1.6549909877
"2768" "YKL012W" "YKL012W" 58 30.3 26.4 15.4 19.5 41.1 48.9 35.33 17.57 -1.00777955788
"2769" "YNL242W" "YNL242W" 3 7.5 6 NA NA NA NA 16.47 7.92 -1.05626821965
"2770" "YML050W" "YML050W" 14 32.9 33.3 5.9 12.3 54.7 62.2 NA NA NA
"2771" "YDL167C" "YDL167C" 6 24.6 22.2 NA NA NA NA 65.1 37.39 -0.800005072195
"2772" "YER082C" "YER082C" 134 24.5 19.2 7.7 11.1 35.7 48.9 67.9 66.75 -0.0246437376698
"2773" "YJL071W" "YJL071W" 20 27.9 22.7 6.7 12.2 40.5 55.5 18.72 7.99 -1.22831302666
"2774" "YHL026C" "YHL026C" 25 33.6 32.6 10.2 15.5 49.5 58 15.87 4.02 -1.98103472166
"2775" "YKL069W" "YKL069W" 211 26.2 22.2 8.2 13.2 33.5 51.5 88.1 98.76 0.164784817335
"2776" "YNL310C" "YNL310C" 172 32.9 28.2 11.7 17.9 45.6 58.2 62.29 76.72 0.300602147932
"2777" "YNL123W" "YNL123W" 161 27.1 21.6 9.3 14.2 35.4 49.5 91.51 74.21 -0.302315799331
"2778" "YMR003W" "YMR003W" 83 30.2 25.8 8.7 14.6 46.9 59.1 25.31 22.16 -0.191749626061
"2779" "YDR372C" "YDR372C" 0 NA NA NA NA NA NA 132.84 105.94 -0.326442214205
"2780" "YBR119W" "YBR119W" 41 26.6 22 8.5 13.8 32.5 51 30.45 29.11 -0.0649273886709
"2781" "YPL179W" "YPL179W" 182 37.6 38.9 12.4 23.6 50.2 61.2 71.59 21.32 -1.7475506416
"2782" "YDL031W" "YDL031W" 0 NA NA NA NA NA NA 90.17 71.6 -0.332687934125
"2783" "YLR373C" "YLR373C" 71 28.4 21.8 8.6 11.2 44.9 57.6 27.85 15.32 -0.862261030302
"2784" "YKL092C" "YKL092C" 75 31.8 28.8 7 15.7 46.5 59.1 28.93 11.55 -1.32467347163
"2785" "YFL016C" "YFL016C" 166 30.3 27.3 7.2 12.9 47.4 59.5 65.4 56.1 -0.221289864889
"2786" "YDR323C" "YDR323C" 0 NA NA NA NA NA NA 13.95 5.37 -1.37727112873
"2787" "YDR322C-A" "YDR322C-A" 385 27.5 22.9 8 12.7 37.7 54.9 72.09 211.94 1.55578484278
"2788" "YJL162C" "YJL162C" 24 35.5 39 11.7 17.4 50 56.1 14.51 9.56 -0.601964996086
"2789" "YKL198C" "YKL198C" 0 NA NA NA NA NA NA 30.24 10.84 -1.48009338287
"2790" "YLR260W" "YLR260W" 12 28.5 24.1 11.9 18.5 38 45.2 31.4 15.25 -1.04195531644
"2791" "YDR085C" "YDR085C" 8 29.7 24.4 NA NA NA NA 10.26 3.81 -1.42916782811
"2792" "YNR075W" "YNR075W" 0 NA NA NA NA NA NA 18.18 7.38 -1.30065947813
"2793" "YNL032W" "YNL032W" 38 29.9 27.7 8.3 17.3 42.7 54.2 39.56 34.49 -0.197864297298
