"Transcript.ID" "Gene.name" "Poly.A..tags" "Mean.TL" "Median.TL" "X10th..ile..TL" "X25th..ile..TL" "X75th..ile..TL" "X90th..ile..TL" "mRNA.RPKM" "RPF.RPKM" "log2.TE."
"1377" "YCR003W" "YCR003W" 440 32 29 9.5 15.5 46.6 59.6 NA NA NA
"1378" "YDR217C" "YDR217C" 440 31.5 32.1 8.1 15.7 45.2 53.7 NA NA NA
"1379" "YGR063C" "YGR063C" 860 43.3 42.1 21.7 31.9 53.7 65.5 NA NA NA
"1380" "YDR441C" "YDR441C" 187 44.2 45.4 18.3 33.9 55.7 64.7 NA NA NA
"1381" "YGL140C" "YGL140C" 377 31.8 31 11.7 18 43.9 51.8 NA NA NA
"1382" "YPL094C" "YPL094C" 2518 38.5 36.8 17 24.9 50.6 62.7 NA NA NA
"1383" "YCR026C" "YCR026C" 11 39 37.4 19.7 25.3 51.6 60.3 NA NA NA
"1384" "YOR101W" "YOR101W" 507 36 35.1 14.1 23.6 48.2 56.3 NA NA NA
"1385" "YLR290C" "YLR290C" 136 29.5 26.5 10.7 16.4 40.7 52.8 NA NA NA
"1386" "YER090W" "YER090W" 720 38 36.5 18.3 26.1 47.7 56.9 NA NA NA
"1387" "YHR050W" "YHR050W" 8 32.5 27.4 NA NA NA NA NA NA NA
"1388" "YOR231W" "YOR231W" 286 32.1 30.6 12.1 18.9 43.1 53 NA NA NA
"1389" "YLR346C" "YLR346C" 137 34.6 36 14.1 21 46.7 54.4 NA NA NA
"1390" "YDR231C" "YDR231C" 99 31.8 28.9 14.5 18.4 43.8 55.5 NA NA NA
"1391" "YOR291W" "YOR291W" 249 26.4 23.9 6.8 12.5 36.7 49.5 NA NA NA
"1392" "YJL112W" "YJL112W" 528 42.4 42.9 15 26.2 57.1 67.9 NA NA NA
"1393" "YHR152W" "YHR152W" 417 40.9 40.6 22.4 30.9 49.7 58.8 NA NA NA
"1394" "YKR011C" "YKR011C" 184 35.1 37.8 11 19 50.4 57.9 NA NA NA
"1395" "YGR123C" "YGR123C" 1000 37.9 36.4 21.5 28.6 46.3 56.3 NA NA NA
"1396" "YDR159W" "YDR159W" 236 28.1 26.5 7.3 13.1 42.5 51.7 NA NA NA
"1397" "YML005W" "YML005W" 221 35.5 35.4 12.9 22 48.3 60.4 NA NA NA
"1398" "YGL185C" "YGL185C" 77 34.9 33.2 18 24.9 43.3 54 NA NA NA
"1399" "YMR059W" "YMR059W" 146 35.8 37.4 13.6 22.3 47.6 53.2 NA NA NA
"1400" "YNL265C" "YNL265C" 27 30.2 24.9 13 16.5 45.1 48.6 NA NA NA
"1401" "YML058W" "YML058W" 1938 35 34.2 12.7 19.8 48.3 58 NA NA NA
"1402" "YJR076C" "YJR076C" 522 37.4 37.3 17 26.2 48.3 58.2 NA NA NA
"1403" "YHR190W" "YHR190W" 988 27 25.8 10 15.9 36.6 45.2 NA NA NA
"1404" "YKL157W" "YKL157W" 634 25.2 23.9 8.5 14.4 33.7 43.7 NA NA NA
"1405" "YKR002W" "YKR002W" 189 39 37.9 19.4 25.9 50.4 64.1 NA NA NA
"1406" "YGR044C" "YGR044C" 580 31.6 30.5 14.8 21.9 39.8 49.5 NA NA NA
"1407" "YOL159C-A" "YOL159C-A" 1 34.2 34.2 NA NA NA NA NA NA NA
"1408" "YBR003W" "YBR003W" 254 29.8 27.5 8.8 14.3 42.2 54.7 NA NA NA
"1409" "YDR200C" "YDR200C" 196 32.6 31.5 12.4 18.9 42.7 54.2 NA NA NA
"1410" "YBR068C" "YBR068C" 1236 38 38.7 11.5 20 54.2 63.6 NA NA NA
"1411" "YDR279W" "YDR279W" 236 31.9 29.7 15.2 21.4 41.4 53.7 NA NA NA
"1412" "YDL113C" "YDL113C" 106 32.1 31.2 13.3 21 44.2 52.5 NA NA NA
"1413" "YNL011C" "YNL011C" 94 39.1 38.6 17.2 27.1 51.2 58.9 NA NA NA
"1414" "YDR357C" "YDR357C" 57 32.7 29.6 15.5 21.5 40.1 51 NA NA NA
"1415" "YDL099W" "YDL099W" 616 37.6 37.5 17.5 25.2 48.6 58.2 NA NA NA
"1416" "YCR030C" "YCR030C" 476 34.8 36.5 10.6 19 48.7 58.1 NA NA NA
"1417" "YJR021C" "YJR021C" 54 43.1 47.7 15.2 23.5 54.4 64.8 NA NA NA
"1418" "YLR274W" "YLR274W" 295 26.1 22.5 7.8 11.7 39.4 48.3 NA NA NA
"1419" "YDR440W" "YDR440W" 205 30.5 28.4 8.3 14.9 43.9 52.7 NA NA NA
"1420" "YPR016C" "YPR016C" 819 55.7 54.9 29.8 40.9 68.5 82.2 NA NA NA
"1421" "YBR247C" "YBR247C" 765 32.8 32.4 12.1 20.2 44.8 54.5 NA NA NA
"1422" "YBL040C" "YBL040C" 874 27.3 25.3 11.4 16.2 34.9 44.3 NA NA NA
"1423" "YJL210W" "YJL210W" 186 35.3 35.9 14.2 22.7 47.9 55.8 NA NA NA
"1424" "YIL001W" "YIL001W" 82 39.7 38.8 14.1 23.3 53.2 60.3 NA NA NA
"1425" "YAL010C" "YAL010C" 85 35.1 32.8 10 19.1 48.9 61.2 NA NA NA
"1426" "YIL154C" "YIL154C" 103 37.9 39.5 15.1 23.2 51.4 58.2 NA NA NA
"1427" "YPL149W" "YPL149W" 79 42.2 42.8 19.2 28.5 55.6 63.5 NA NA NA
"1428" "YBR165W" "YBR165W" 263 35.9 38.3 12.1 23.6 47.4 55.2 NA NA NA
"1429" "YMR258C" "YMR258C" 50 37 36.2 18 26.8 47 56.3 NA NA NA
"1430" "YGL263W" "YGL263W" 2 29 29 NA NA NA NA NA NA NA
"1431" "YDL220C" "YDL220C" 63 32.1 33.4 10.8 19.7 42.3 54.7 NA NA NA
"1432" "YGR170W" "YGR170W" 232 32.4 30.7 13.2 20.1 44 53.1 NA NA NA
"1433" "YHR075C" "YHR075C" 2 28.4 28.4 NA NA NA NA NA NA NA
"1434" "YKL004W" "YKL004W" 1 32.1 32.1 NA NA NA NA NA NA NA
"1435" "YGR235C" "YGR235C" 301 32.5 32.5 12.5 22.7 42.9 52.8 NA NA NA
"1436" "YNL142W" "YNL142W" 85 43.8 44.7 21.2 35.2 54.7 59.7 NA NA NA
"1437" "YOL148C" "YOL148C" 55 22 21.5 3 13.2 29.8 42.8 NA NA NA
"1438" "YFR031C" "YFR031C" 392 31.4 28.9 10 16.8 42.2 57 NA NA NA
"1439" "YDR068W" "YDR068W" 393 35.7 35 16.8 22.7 46.5 57.4 NA NA NA
"1440" "YCR037C" "YCR037C" 1 29.4 29.4 NA NA NA NA NA NA NA
"1441" "YJR129C" "YJR129C" 36 26.1 25.8 9 16.2 36.3 40.6 NA NA NA
"1442" "YDR281C" "YDR281C" 708 39.5 39.7 15 26 51.1 62.5 NA NA NA
"1443" "YJR110W" "YJR110W" 201 33.5 34.2 9.3 18.9 46.3 57.5 NA NA NA
"1444" "YNL271C" "YNL271C" 1 9.9 9.9 NA NA NA NA NA NA NA
"1445" "YLR200W" "YLR200W" 698 29.4 28 12.4 18.3 37.8 47.9 NA NA NA
"1446" "YPL075W" "YPL075W" 621 40.3 41.1 16.1 26.2 52.7 64.2 NA NA NA
"1447" "YLR258W" "YLR258W" 197 29.3 25.4 10 14.1 41.2 49.6 NA NA NA
"1448" "YNR015W" "YNR015W" 439 32.4 31.4 12.5 21.8 43.4 54.7 NA NA NA
"1449" "YJR098C" "YJR098C" 2 22.3 22.3 NA NA NA NA NA NA NA
"1450" "YBR127C" "YBR127C" 295 33.1 32.7 14.5 21.3 42.4 51.4 NA NA NA
"1451" "YOR047C" "YOR047C" 387 35.5 37.7 11.2 22.2 48.2 57 NA NA NA
"1452" "YMR253C" "YMR253C" 4 28.7 26.1 NA NA NA NA NA NA NA
"1453" "YPL243W" "YPL243W" 1246 34.4 34 13.1 19.7 46.8 57 NA NA NA
"1454" "YGR163W" "YGR163W" 468 36.3 36.3 14.9 24.4 47 56 NA NA NA
"1455" "YJL127C" "YJL127C" 14 42.8 39.3 22.3 36.3 56.2 67.4 NA NA NA
"1456" "YLR018C" "YLR018C" 466 29.9 26.8 11.9 17.1 41.3 51.6 NA NA NA
"1457" "YKL055C" "YKL055C" 6 31.8 34.4 NA NA NA NA NA NA NA
"1458" "YBL092W" "YBL092W" 34475 22.2 20.8 7.3 12.9 29.7 38.8 NA NA NA
"1459" "YBR201C-A" "YBR201C-A" 41 32.8 30 12.9 21.2 43.2 56.4 NA NA NA
"1460" "YJL158C" "YJL158C" 4450 29.3 28.1 12.8 18.8 38 47 NA NA NA
"1461" "YDL164C" "YDL164C" 2 18.4 18.4 NA NA NA NA NA NA NA
"1462" "YJR050W" "YJR050W" 216 36.6 36.4 13.3 21 49.9 61.1 NA NA NA
"1463" "YLR105C" "YLR105C" 229 36.5 36.2 17.4 25.7 46.4 55.9 NA NA NA
"1464" "YNL073W" "YNL073W" 165 49 52.5 21.4 36.5 63.5 69.5 NA NA NA
"1465" "YHR132W-A" "YHR132W-A" 2 22.5 22.5 NA NA NA NA NA NA NA
"1466" "YDL211C" "YDL211C" 1 11 11 NA NA NA NA NA NA NA
"1467" "YDR375C" "YDR375C" 182 36.6 37.4 11.1 24.3 50.2 57.7 NA NA NA
"1468" "YJL167W" "YJL167W" 3822 30 28.6 12.8 19.3 38.4 48.9 NA NA NA
"1469" "YBR149W" "YBR149W" 792 29.3 27 13.3 19.4 37.5 48.3 NA NA NA
"1470" "YKL179C" "YKL179C" 1 3.9 3.9 NA NA NA NA NA NA NA
"1471" "YPR110C" "YPR110C" 3256 31.8 30.5 13.1 20.3 41.7 51.6 NA NA NA
"1472" "YDR320C" "YDR320C" 276 39 40.2 19.8 26.7 49.3 59.1 NA NA NA
"1473" "YKL042W" "YKL042W" 149 30.9 32 9.8 16.1 42.9 51.7 NA NA NA
"1474" "YNL066W" "YNL066W" 1602 36.6 36.2 14.1 24.4 48.4 58.4 NA NA NA
"1475" "YLR453C" "YLR453C" 20 37.2 32.4 10.8 20 59.2 66.1 NA NA NA
"1476" "YPL112C" "YPL112C" 393 33.8 30.8 13.5 21 45.9 56.6 NA NA NA
"1477" "YPL030W" "YPL030W" 452 35.7 36.7 11.3 22.2 49.4 57.3 NA NA NA
"1478" "YAL058W" "YAL058W" 169 34.8 32.7 15.8 21.5 45.9 56 NA NA NA
"1479" "YDR452W" "YDR452W" 602 32.2 29.9 12.7 20.3 43.2 53.2 NA NA NA
"1480" "YDR319C" "YDR319C" 131 38 38.3 17.3 26.8 50.1 61.1 NA NA NA
"1481" "YFR022W" "YFR022W" 1 17.8 17.8 NA NA NA NA NA NA NA
"1482" "YJR136C" "YJR136C" 133 34.6 34.6 14.8 21.9 45.2 55.6 NA NA NA
"1483" "YIL094C" "YIL094C" 2 30.4 30.4 NA NA NA NA NA NA NA
"1484" "YIL016W" "YIL016W" 544 33.3 30.4 14.5 21.6 44.1 53.7 NA NA NA
"1485" "YLR451W" "YLR451W" 131 34.6 32.1 14.5 22.7 45.4 58.3 NA NA NA
"1486" "YHR121W" "YHR121W" 549 30.7 28.4 13.4 18.8 41.1 51.4 NA NA NA
"1487" "YFR017C" "YFR017C" 18 34.6 31.6 21 24.8 44.5 50.3 NA NA NA
"1488" "YAR023C" "YAR023C" 22 50.8 47.7 31.2 35.8 64.4 77.4 NA NA NA
"1489" "YML108W" "YML108W" 472 34.3 33.9 15.5 21.9 44.1 55.7 NA NA NA
"1490" "YIL076W" "YIL076W" 1649 28.3 26.8 12.3 18.4 36.6 46.6 NA NA NA
"1491" "YPR129W" "YPR129W" 560 31.3 29.4 12.6 20 42 51.3 NA NA NA
"1492" "YOL044W" "YOL044W" 53 31.6 32.8 9.6 16.3 43.6 55 NA NA NA
"1493" "YPL043W" "YPL043W" 1962 34.3 33.6 12.7 20.2 45.8 55.9 NA NA NA
"1494" "YDR186C" "YDR186C" 336 32.1 32.5 7.7 14 47.1 56.9 NA NA NA
"1495" "YDL213C" "YDL213C" 925 29.7 28.9 11.4 18.6 38.7 49.4 NA NA NA
"1496" "YBL038W" "YBL038W" 665 36.9 36.6 12.2 23.3 49.9 59 NA NA NA
"1497" "YOR085W" "YOR085W" 793 30.7 29.5 15 21.3 38.2 48 NA NA NA
"1498" "YGL067W" "YGL067W" 253 28.9 27.4 13.2 18.4 36.6 46.5 NA NA NA
"1499" "YDR424C" "YDR424C" 20 28.1 26.3 12.9 17.8 33.8 42.9 NA NA NA
"1500" "YGR189C" "YGR189C" 1 34.2 34.2 NA NA NA NA NA NA NA
"1501" "YOR332W" "YOR332W" 2732 33.3 31.6 16.3 22 42.5 53.2 NA NA NA
"1502" "YIR003W" "YIR003W" 321 37.5 38.3 14.9 22.4 50.8 59 NA NA NA
"1503" "YOR069W" "YOR069W" 250 36.8 36.5 12.5 20.5 51.4 62.6 NA NA NA
"1504" "YGR038W" "YGR038W" 618 33 31.3 13.5 22.3 43 52.7 NA NA NA
"1505" "YKR001C" "YKR001C" 1104 30.5 28.9 11.6 18.3 40.8 52.5 NA NA NA
"1506" "YER140W" "YER140W" 54 35.3 32.9 18.4 22 46 56.7 NA NA NA
"1507" "YOR363C" "YOR363C" 78 41.9 44.3 16.4 30 54 64 NA NA NA
"1508" "YNL087W" "YNL087W" 795 29.6 28.2 10.2 17.9 39.9 49.9 NA NA NA
"1509" "YBR278W" "YBR278W" 97 38.8 39.2 17.4 30.8 50.2 56.9 NA NA NA
"1510" "YFR055W" "YFR055W" 1182 36.6 36.9 13 22.2 49 58.5 NA NA NA
"1511" "YOR067C" "YOR067C" 524 28 26.6 9.4 15.1 39.2 49 NA NA NA
"1512" "YNL024C-A" "YNL024C-A" 777 41.1 40.6 23 30 51.1 59.9 NA NA NA
"1513" "YDR296W" "YDR296W" 352 37.8 36.7 12.7 20.9 52.4 62.6 NA NA NA
"1514" "YGL232W" "YGL232W" 1 51 51 NA NA NA NA NA NA NA
"1515" "YCR024C" "YCR024C" 68 34.7 36.9 7.5 20.3 49.7 56.8 NA NA NA
"1516" "YGR009C" "YGR009C" 450 31 29.7 10 16.6 45 52.9 NA NA NA
"1517" "YGR141W" "YGR141W" 11 20.8 18.6 5.7 15.7 29.6 34.7 NA NA NA
"1518" "YOR109W" "YOR109W" 417 32.5 29.3 11.6 18 44.5 58.3 NA NA NA
"1519" "YIL030C" "YIL030C" 714 29.9 28.7 9.7 16.2 40.9 52.7 NA NA NA
"1520" "YIL116W" "YIL116W" 4 34.7 34.8 NA NA NA NA NA NA NA
"1521" "YMR123W" "YMR123W" 881 34.7 33.1 15.7 22.7 44 56.1 NA NA NA
"1522" "YPL032C" "YPL032C" 274 27.8 27 9.4 16.5 37.5 46.5 NA NA NA
"1523" "YPR131C" "YPR131C" 546 35.8 35 15.9 22.9 46.8 55.5 NA NA NA
"1524" "YGR270W" "YGR270W" 1 25.5 25.5 NA NA NA NA NA NA NA
"1525" "YLR194C" "YLR194C" 227 41.9 43.2 19.2 29.3 53.6 64.7 NA NA NA
"1526" "YDR191W" "YDR191W" 114 39.2 38.9 13.2 29 50.3 61.8 NA NA NA
"1527" "YJR103W" "YJR103W" 351 29.9 28.8 10.8 17 39.7 52.4 NA NA NA
"1528" "YHR028C" "YHR028C" 612 31.2 28.7 14.2 20.6 40.5 50.7 NA NA NA
"1529" "YFR048W" "YFR048W" 251 34.8 36.5 10.3 21.9 48.2 56 NA NA NA
"1530" "YBL007C" "YBL007C" 1027 28.6 26.7 10.3 16.2 39.9 49.3 NA NA NA
"1531" "YCL024W" "YCL024W" 223 30.4 27.7 10.2 16.8 42.6 53.7 NA NA NA
"1532" "YPL271W" "YPL271W" 637 32.1 29.6 14 18.9 41.9 52.5 NA NA NA
"1533" "YAL032C" "YAL032C" 216 37.7 40.5 10.7 20.6 51.5 61.8 NA NA NA
"1534" "YGL145W" "YGL145W" 392 32.4 31.4 13 20.2 43.7 54.3 NA NA NA
"1535" "YGL112C" "YGL112C" 466 33.3 32.3 14.2 21.1 44 53.6 NA NA NA
"1536" "YHR137W" "YHR137W" 527 32.3 31.9 11.7 20 44.4 52.5 NA NA NA
"1537" "YOR021C" "YOR021C" 58 43 41.1 18.6 27.9 52.9 65.5 NA NA NA
"1538" "YBR230C" "YBR230C" 250 27.9 22.7 9.3 15 39.6 53.1 NA NA NA
"1539" "YNL252C" "YNL252C" 366 34.1 33.8 10.8 18 47.7 56.9 NA NA NA
"1540" "YBR187W" "YBR187W" 1666 35.7 33.8 18.6 25 45.1 56 NA NA NA
"1541" "YER133W" "YER133W" 3104 27.1 26 9.3 15.7 36 46.5 NA NA NA
"1542" "YGL248W" "YGL248W" 21 47.7 47.3 26.8 38.4 58.9 67.6 NA NA NA
"1543" "YMR201C" "YMR201C" 57 40.2 35.5 16.5 27.3 53.1 68 NA NA NA
"1544" "YOL006C" "YOL006C" 506 29.4 28.2 8.6 14.1 42.6 51.3 NA NA NA
"1545" "YOL021C" "YOL021C" 1235 37.4 37 13.7 21.9 51.6 60.4 NA NA NA
"1546" "YLR132C" "YLR132C" 9 40.4 38.6 NA NA NA NA NA NA NA
"1547" "YER162C" "YER162C" 184 37.5 37.9 13.9 20.5 52.1 60.9 NA NA NA
"1548" "YOR020W-A" "YOR020W-A" 274 26.5 23.2 11.2 15.5 35.1 47.3 NA NA NA
"1549" "YDR511W" "YDR511W" 262 29.3 28.8 8 16.5 40.7 50.1 NA NA NA
"1550" "YDL190C" "YDL190C" 551 31 29.6 13.6 19.3 40.5 51.9 NA NA NA
"1551" "YCR028C-A" "YCR028C-A" 1 36.4 36.4 NA NA NA NA NA NA NA
"1552" "YHR102W" "YHR102W" 116 28.7 23.7 12.8 17.1 39.6 50.2 NA NA NA
"1553" "YHR030C" "YHR030C" 146 36.6 37 18.2 25.4 46.5 55.8 NA NA NA
"1554" "YER075C" "YER075C" 154 32.4 31 9.5 16.5 48.2 55.9 NA NA NA
"1555" "YJL187C" "YJL187C" 4 43.8 46.5 NA NA NA NA NA NA NA
"1556" "YEL015W" "YEL015W" 332 40.2 40.1 18.7 27.7 50.7 61.6 NA NA NA
"1557" "YEL040W" "YEL040W" 1166 28.9 27.7 9.9 17.5 38.7 48.6 NA NA NA
"1558" "YKR085C" "YKR085C" 396 28.9 25.6 9.1 14.8 42 52.4 NA NA NA
"1559" "YPL029W" "YPL029W" 204 41.8 41.2 12.9 23.5 58 70.5 NA NA NA
"1560" "YBR020W" "YBR020W" 2 44 44 NA NA NA NA NA NA NA
"1561" "YPL045W" "YPL045W" 223 33.7 33.1 12.2 20.6 47.8 55.5 NA NA NA
"1562" "YLR418C" "YLR418C" 134 30.5 30.1 10.8 16.7 42.2 50.6 NA NA NA
"1563" "YPL128C" "YPL128C" 148 39 41.4 15.2 28 51.8 58.9 NA NA NA
"1564" "YER059W" "YER059W" 210 33 33.7 13.8 20 44.9 52.9 NA NA NA
"1565" "YOR234C" "YOR234C" 9023 24 20.8 9 13.6 31.9 42.8 NA NA NA
"1566" "YGL111W" "YGL111W" 947 34 32.7 13.2 21.1 45.2 55.8 NA NA NA
"1567" "YLR271W" "YLR271W" 80 36.8 36.3 20.2 30.2 46.1 52.6 NA NA NA
"1568" "YBR289W" "YBR289W" 159 34.9 31.6 10.3 17.2 52.3 62.1 NA NA NA
"1569" "YPL153C" "YPL153C" 135 31.4 28 9 13.9 46.8 57.2 NA NA NA
"1570" "YLR102C" "YLR102C" 80 34.2 34.8 11 15.2 49.5 60.3 NA NA NA
"1571" "YOL066C" "YOL066C" 163 39.9 39.9 13.2 24.8 53.6 64.1 NA NA NA
"1572" "YDR263C" "YDR263C" 6 19.8 21.5 NA NA NA NA NA NA NA
"1573" "YKL212W" "YKL212W" 2 36.6 36.6 NA NA NA NA NA NA NA
"1574" "YGL167C" "YGL167C" 4 33.6 34.5 NA NA NA NA NA NA NA
"1575" "YHR115C" "YHR115C" 1 24.4 24.4 NA NA NA NA NA NA NA
"1576" "YOR223W" "YOR223W" 59 49.6 46.7 31.7 34.2 60.7 72 NA NA NA
"1577" "YER124C" "YER124C" 791 42.1 39.5 21.5 29.2 54.2 66.5 NA NA NA
"1578" "YEL022W" "YEL022W" 629 29.8 26.9 11.7 17.1 40.6 51 NA NA NA
"1579" "YPL188W" "YPL188W" 419 34 32.4 13.4 21.4 46.5 56.3 NA NA NA
"1580" "YPR188C" "YPR188C" 261 31.2 29.5 9.7 16.5 43.2 54.2 NA NA NA
"1581" "YIL053W" "YIL053W" 10606 29 27.7 10.5 18 38.3 49.7 NA NA NA
"1582" "YOR374W" "YOR374W" 331 28.3 27.7 8.4 16.1 38.6 47.8 NA NA NA
"1583" "YJL190C" "YJL190C" 21792 25.4 23.8 9.4 15.2 33.8 43.5 NA NA NA
"1584" "YGR168C" "YGR168C" 103 40.6 40.9 23.3 32 48.8 56.6 NA NA NA
"1585" "YLR052W" "YLR052W" 217 31.4 31.1 13.5 20.6 41.4 47 NA NA NA
"1586" "YGL107C" "YGL107C" 211 39.6 42.9 10.5 22.2 54 63 NA NA NA
"1587" "YOR269W" "YOR269W" 151 41.8 42.5 19.1 31.2 52.9 64.7 NA NA NA
"1588" "YOR212W" "YOR212W" 385 31.7 29.5 12 18.4 43.4 54.9 NA NA NA
"1589" "YPL256C" "YPL256C" 319 35.7 37.8 14.6 23 47.9 55.9 NA NA NA
"1590" "YDR032C" "YDR032C" 2883 27.8 26.8 12.3 18.5 35.5 44 NA NA NA
"1591" "YLL049W" "YLL049W" 2 25 25 NA NA NA NA NA NA NA
"1592" "YMR221C" "YMR221C" 407 31.9 30 13.8 19.4 42.4 52.2 NA NA NA
"1593" "YOL026C" "YOL026C" 205 31 27 13.9 18.4 41.7 53.4 NA NA NA
"1594" "YLR249W" "YLR249W" 4 -2.6 -3.2 NA NA NA NA NA NA NA
"1595" "YDL069C" "YDL069C" 84 35.4 34.9 19.9 27.4 44 52.4 NA NA NA
"1596" "YGR016W" "YGR016W" 1 37 37 NA NA NA NA NA NA NA
"1597" "YEL053C" "YEL053C" 210 35 32.2 12.7 18.9 48.7 59.2 NA NA NA
"1598" "YHR135C" "YHR135C" 595 34.1 33.8 15.6 22.6 45.3 53 NA NA NA
"1599" "YDR236C" "YDR236C" 283 31.5 30.3 11.8 18 41.8 53.3 NA NA NA
"1600" "YJL042W" "YJL042W" 346 35.2 35.8 14.4 21.9 47.4 55.1 NA NA NA
"1601" "YPL037C" "YPL037C" 10978 28.4 26.3 10.6 16.9 37.6 48.7 NA NA NA
"1602" "YER057C" "YER057C" 1857 28.9 27.2 14.3 19.7 37 46.4 NA NA NA
"1603" "YOR122C" "YOR122C" 3076 30.1 28.1 13.6 19.7 38.5 48.9 NA NA NA
"1604" "YMR156C" "YMR156C" 60 33.8 33.9 13.8 20.8 48.2 52 NA NA NA
"1605" "YKL145W" "YKL145W" 1529 29.2 27 10.6 16.8 39.3 52 NA NA NA
"1606" "YJL111W" "YJL111W" 2029 32.4 30 13 19.8 43.2 54.1 NA NA NA
"1607" "YCR014C" "YCR014C" 1 11.8 11.8 NA NA NA NA NA NA NA
"1608" "YHL020C" "YHL020C" 189 33.1 33.5 13.8 18.8 45.6 53.2 NA NA NA
"1609" "YIR042C" "YIR042C" 20 47 43 23 27.1 57.4 64.8 NA NA NA
"1610" "YMR211W" "YMR211W" 245 38.8 40.6 14.8 25.4 52.3 58.9 NA NA NA
"1611" "YKR010C" "YKR010C" 140 31.2 29.9 9 15.9 44.2 54 NA NA NA
"1612" "YLL010C" "YLL010C" 231 43.4 43.6 23.1 31.2 53.7 64.4 NA NA NA
"1613" "YNL113W" "YNL113W" 1672 34.4 33.5 12.6 21.2 45.5 57.4 NA NA NA
"1614" "YPR072W" "YPR072W" 571 28.9 27.5 9.8 15.9 39.1 49.7 NA NA NA
"1615" "YJR112W-A" "YJR112W-A" 2 52.3 52.3 NA NA NA NA NA NA NA
"1616" "YCR079W" "YCR079W" 73 42.7 45.1 14.3 28.2 58.1 65.1 NA NA NA
"1617" "YOR290C" "YOR290C" 305 39.8 39.7 18.5 24.9 52.3 62.6 NA NA NA
"1618" "YKL114C" "YKL114C" 847 34.9 33.3 15.7 22 46.1 57.4 NA NA NA
"1619" "YNR029C" "YNR029C" 360 38.7 39 16.6 24.9 50.8 60.3 NA NA NA
"1620" "YML111W" "YML111W" 414 43.8 43.1 15.8 28.8 56.3 70.5 NA NA NA
"1621" "YML093W" "YML093W" 1 20.5 20.5 NA NA NA NA NA NA NA
"1622" "YJR077C" "YJR077C" 461 31.5 30.2 11.3 18.4 41.8 52 NA NA NA
"1623" "YHR197W" "YHR197W" 764 35.7 34.4 13.3 20.2 49.1 59.1 NA NA NA
"1624" "YDL112W" "YDL112W" 950 31.6 31.2 9.8 17 43.5 55.1 NA NA NA
"1625" "YBR002C" "YBR002C" 441 35.2 33.5 10.9 19.8 47.6 59.9 NA NA NA
"1626" "YDR423C" "YDR423C" 1 50.5 50.5 NA NA NA NA NA NA NA
"1627" "YPR004C" "YPR004C" 623 30.1 27.9 10.1 16.8 40.9 52.2 NA NA NA
"1628" "YDR276C" "YDR276C" 2921 32.6 31.2 14.6 22 42 52.4 NA NA NA
"1629" "YGR261C" "YGR261C" 710 35 32.1 14.9 20.3 47.4 61.4 NA NA NA
"1630" "YKL154W" "YKL154W" 4 31.5 33.4 NA NA NA NA NA NA NA
"1631" "YKR003W" "YKR003W" 451 35.2 34.8 17.2 24.9 44.6 53.7 NA NA NA
"1632" "YOR111W" "YOR111W" 195 32.6 32.8 13 21.8 42.6 50.8 NA NA NA
"1633" "YMR116C" "YMR116C" 30186 25.9 23.5 9 14.8 34.9 46.1 NA NA NA
"1634" "YHR065C" "YHR065C" 736 32.8 31.8 10.8 18 46.8 56.1 NA NA NA
"1635" "YOR164C" "YOR164C" 302 27.2 25.2 11 16.7 36.2 47 NA NA NA
"1636" "YLR107W" "YLR107W" 233 33.8 34.1 11.3 20.9 46.9 56.2 NA NA NA
"1637" "YNL047C" "YNL047C" 206 31.9 28.5 9.2 14 45.1 57 NA NA NA
"1638" "YPL082C" "YPL082C" 398 24.1 17.3 6.1 10.6 36.9 49.1 NA NA NA
"1639" "YDR451C" "YDR451C" 112 36.7 36.1 14.5 21.7 51.4 57.3 NA NA NA
"1640" "YHR094C" "YHR094C" 1282 27.8 25.8 8.6 14 39.4 50.9 NA NA NA
"1641" "YGL030W" "YGL030W" 32352 29.9 27.7 13.8 19.6 37.7 48.3 NA NA NA
"1642" "YMR171C" "YMR171C" 248 41.4 43.9 14.4 24.5 53.7 63.9 NA NA NA
"1643" "YGR283C" "YGR283C" 435 33.6 33.2 11.8 20.6 45.6 55.1 NA NA NA
"1644" "YDL052C" "YDL052C" 787 33.3 31.7 14 20.8 44.3 53.7 NA NA NA
"1645" "YMR308C" "YMR308C" 1256 26.1 21.7 9.4 13.9 36.7 49.1 NA NA NA
"1646" "YIR012W" "YIR012W" 1466 26.4 24.1 6.8 12.4 37.1 50.5 NA NA NA
"1647" "YJL033W" "YJL033W" 929 34.6 34.4 10.6 19.5 48.3 59 NA NA NA
"1648" "YLR429W" "YLR429W" 663 34.7 33 14 21.4 44.8 56.2 NA NA NA
"1649" "YDL183C" "YDL183C" 33 41.1 43.2 16.8 28.6 53.4 58.9 NA NA NA
"1650" "YMR218C" "YMR218C" 235 31 29.2 9.9 17.3 44.2 54.2 NA NA NA
"1651" "YHR204W" "YHR204W" 2 69.4 69.4 NA NA NA NA NA NA NA
"1652" "YDR050C" "YDR050C" 40414 29.7 27.4 12.4 18.6 38.8 50 NA NA NA
"1653" "YGR061C" "YGR061C" 2118 30.9 30.3 9 16.6 42.2 53 NA NA NA
"1654" "YLL007C" "YLL007C" 16 42 38.8 15.5 23.4 52.8 67 NA NA NA
"1655" "YLL048C" "YLL048C" 1136 30.6 29.1 10.7 17.8 41.5 51.6 NA NA NA
